Kota Magelang;4941300.63;4987232.7;5158673.63;117661.89;119069.55;124673.33;1595211.46;1552136.57;1590167.56;4568883.95;4328126.24;4678075.47;94007.98;88254.69;87945.29;-2510780.31;-2361661.21;-2460785.66;8806285.6;8713158.54;9178749.62
Kota Surakarta;24210990.22;24540847.18;25422606.33;312574.49;288158.68;308215.07;5090821.49;4566198.15;4747861.63;33871412.04;30617430.67;34144309.48;292012.26;300062.23;305119.86;-15778096.09;-12690876.38;-14556548.18;47999714.41;47621820.53;50371564.19
Kota Salatiga;8554915.93;8539315.57;8824965.44;137398.92;136711.49;143116.94;1258400.21;1251531.67;1304381.85;6770532.33;6284915.05;6390058.45;104190.95;126239.64;111886.4;-3514482.39;-3066872.06;-2765503.45;13310955.95;13271841.36;14008905.63
Kota Semarang;82635066.59;79647650.13;83722820.81;1451051.92;1437726.95;1552823.44;24408317.99;23103383.48;23911681.98;134265590.4;124161147.2;134726907.8;1200245.61;942294.74;883624.98;-52608236.22;-40560508.68;-39926857.31;191352036.3;188731693.9;204871001.7
Kota Pekalongan;7246057.52;7355262.46;7585834.75;140017.38;141629.35;148786.46;1048184.84;994283.14;1021250.1;4328021.19;4130963.43;4473125.89;25877.76;30123.67;29710.42;-1914182.65;-1803389.18;-1798124.63;10873976.04;10848872.87;11460582.99
Kota Tegal;7969094.2;8011295.78;8321722.28;129724.3;128094.61;133960.92;1388091;1318488.45;1365146.19;7235360;6832546.17;7226241.88;60860.02;67555.05;68771.78;-1498416;-1133295.44;-1098798.52;15284713.52;15224684.62;16017044.53
Kulon Progo;7384441.81;7500245.91;7713904.94;408470.9;385437.49;392601.3;1795178.72;1824231.9;1837880.27;7578200.61;6209554.93;6865636.09;48882.28;52993.03;55867.42;-5219402.73;-4234341.65;-4223328.72;11995771.6;11738121.61;12642561.31
Bantul;19870431.08;19961548.9;20668269.81;936823;881397.47;899041.88;3548801.06;3617818.17;3651848.12;7227686.02;6464734.56;7155616.01;197396.56;214597.35;221990.24;-5470165.07;-5003081.02;-4470597.89;26310972.65;26137015.43;28126168.18
Gunung Kidul;13159582.22;13503531.62;14126336.44;254086.69;244136.08;249648.46;3066861.33;3136311.97;3207743.87;5562741.64;5401525.35;6126493.97;196711.19;214217.55;238407.84;-3395246.9;-3563551.06;-3518112.49;18844736.16;18936171.51;20430518.09
Sleman;30698035;30747340;31959505.41;1002963;970630;990521.55;6680661;6775627.85;6832325.18;19053162;17147271;18994882.56;686205;745458;820789.41;-10653047.91;-10731607.24;-10194782.54;47467978.09;45654719.61;49403241.57
Kota Yogyakarta;21265104.55;20985947.87;21710157.48;1996239.97;1898269.57;1953400.97;7311453.53;7432194.42;7538802.56;10083968.45;8940397.98;9930354.25;386232.79;420017;467054.16;-4550359;-3952780.63;-3058410.02;36492640.29;35724046.2;38541359.4
Pacitan;12172464.56;12112080.68;12472589.31;343054.48;353464.44;354868.89;1666627.5;1558570.62;1604630.06;6919475.1;6645918.77;6820883.01;30099.46;17819.71;21787.89;-5169812.71;-4902656.01;-4893516.24;15961908.38;15785198.22;16381242.92
Ponorogo;14612755.85;14513645.23;15059855.61;485283.09;494710.48;523855.99;2338222.44;2134904.16;2235690.04;5850061.6;5637384.18;5799629.81;12043.29;6302.36;16320.8;-2814618.28;-2273569.11;-2285344.23;20483747.99;20513377.29;21350008.03
Trenggalek;13285972.42;13147519.59;13517409.67;756933.18;766834.8;798554.02;2122614.79;1928475.85;1972946.86;3704379.28;3514368.9;3640454.82;19044.14;7788.69;8469.34;-1335752.13;-1050526.57;-739588.15;18553191.68;18314461.26;19198246.56
Tulungagung;26543109.23;26406753.03;27279415.92;646199.81;656479.92;680024.39;2977216.07;2750373.37;2877021.81;11329577.97;10881418.48;11197882.38;38669.22;15753.78;33049.15;-2319278.2;-2484792.82;-1900719.08;39215494.09;38225985.76;40166674.57
Blitar;24748245.48;24752096.09;25807493.27;768963.64;780089.23;812341.72;3029688.82;2770393.52;2873408.17;10516196.57;10101750.26;10529776.85;29349.46;12327.99;22776.5;-2645307.58;-2392693.66;-2226070.97;36447136.4;36023963.44;37819725.54
Kediri;30111107.01;30176959.47;31235442.9;986337.26;1007836.03;1043552.2;3259818.62;2960669.87;3079638.03;13832237.14;13332788.33;13608341.4;302637.21;120489.18;232753;-7308454.12;-6971972.91;-6507016.35;41183683.13;40626769.97;42692711.18
Malang;65885411.98;65049798.23;68134858.85;2592846.04;2604008.39;2705411.45;4442093.4;4101303.05;4362226.72;34314206.34;32962376.36;34122721.67;122107.76;48498.4;94851.09;-3612557.23;-2738152.8;-2383688.6;103744108.3;102027831.6;107036381.2
Lumajang;21788785.53;22124552.03;23320537.48;370249.78;378681.86;417954.74;2094182.73;1917249.08;1979224.4;7200080.65;6957221.11;7239330;1151532.24;492406.38;658401.95;16120.17;191894.97;63175.25;32620951.1;32062005.43;33678623.82
Jember;52267378.17;52588267.89;55766356.55;1410748.78;1437645.15;1507880.35;4104024.24;3663445.74;3810976.22;14439083.96;13888655.11;14424605.2;2221949.12;990150.8;1807389.24;2782521.43;3471818.07;3751628.55;77225705.69;76039982.77;81068836.11
Banyuwangi;53943416.76;54148088.2;56257590.49;1338118.16;1356673.24;1407043.03;6280061.01;5744984.04;5974274.41;27580340.53;26168072.41;27381003.48;600453.2;154570.27;335384.51;-6146660.54;-6469508.85;-5436721.09;83595729.11;81102879.31;85918574.83
Bondowoso;14323305.22;14593416.77;15586525.93;371546.84;377827.79;387113.34;2068081.24;1878194.1;1900982.45;5504771.29;5329155.28;5476887.92;211209.32;67530.17;135556.21;-2624865.42;-2310531.28;-2434838.81;19854048.49;19935592.83;21052227.04
Situbondo;14175247.33;14162193.59;14967416.21;265367.16;272580.99;289324.15;2188971.22;1981135.87;2021765.32;4806760.97;4676468.19;4724479.12;107225;56290.8;88403.14;-1333435.38;-1106814.45;-890536.99;20210136.3;20041854.99;21200850.96
Probolinggo;23080390.89;22930713.53;24572451.59;325742.24;331989.05;343456.68;2278180.77;2103730.57;2184448.6;9834850.45;9517559.08;9707776.27;121758.7;56940.56;94925.67;-1627264.55;-1219858.09;-1297534.87;34013658.49;33721074.7;35605523.95
Pasuruan;88825923.11;89552485.72;93055561.1;999452.36;1026523.43;1081148.62;3092252.29;2874584.89;3017112.95;50612200.21;48935616.3;49966845.26;1243376.78;478134.18;968210.23;1102586.18;2724673.7;9061848.07;145875790.9;145592018.2;157150726.2
Sidoarjo;114931971.3;114799604;119748764.2;2335107.12;2381622.85;2490488.64;16244744.29;14815275.32;15284234.82;61924341.24;60322720.29;62821188.15;1535097.88;633952.39;1196123.72;7230359.71;4287515.96;9109378.52;204201621.6;197240690.8;210650178.1
Mojokerto;45902737.77;46419574.88;48058968.21;981874.61;1004522.27;1047569.33;2329933.88;2129139.72;2230455.28;24233948.49;23272789.06;23692564.41;1348094.35;489649.1;989413.84;7591319.99;8625182.88;11126052.11;82387909.08;81940857.92;87145023.17
Jombang;29660868.73;29248803.97;30930862.18;1049087.36;1067028.38;1121638.54;3125191;2870565.3;2947724.69;13244362.27;12625717.62;13142888.49;672766.87;234811.28;496928.22;-7299798.5;-6176045.18;-6892826.45;40452477.72;39870881.37;41747215.67
Nganjuk;18771710.1;18618414.9;19526856.48;394287.44;404346.43;420934.62;2531086.92;2317306.34;2346586.81;7883633.65;7604124.39;7960183.24;668518.21;276244.99;522983.14;-3598120.16;-2619275.24;-2724213.57;26651116.15;26601161.82;28053330.72
Madiun;13596300.02;13675645.38;14341391.6;393388.9;398018.02;407870.53;1891267.13;1742226.25;1823027.67;6910751.65;6660684.93;6850494.91;283877.26;124238.14;222086.28;-4144034.21;-3434251.26;-3620456.93;18931550.75;19166561.45;20024414.05
Magetan;13572038.23;13586515.68;14037951.65;228944.56;235006.43;240241.41;2095753.02;1897362.43;1964086.79;4405327.91;4268563.98;4415304.81;80210.51;39420.3;66402.38;-1532041.54;-1255106.17;-1136114.59;18850232.7;18771762.65;19587872.44
Ngawi;14617209.81;14541381.69;15089389.22;229365.78;234522.32;245745.31;2249347.16;2098351.35;2165789.54;4808569.75;4622008.57;4733771.6;51684.34;24504.67;40740.48;-1523529.88;-1249796.71;-1460973.56;20432646.96;20270971.9;20814462.59
Bojonegoro;30806957.77;30372585.1;31815580.66;260726.23;266294.58;273057.03;2684902.05;2499131.17;2573212.26;15938148.43;15548797.6;16006344.54;228037.65;93183.63;170861.32;28127553.51;21478521.08;33361858.51;78046325.64;70258513.15;84200914.33
Tuban;35740372.75;34398795.41;36148884.26;521424.64;533621.62;564636.5;2880527.58;2626014.93;2785917.11;24915174.28;23881281.25;24471652.61;303419.7;129871.6;235801.98;631841.45;753483.35;1704841.76;64992760.39;62323068.16;65911734.22
Lamongan;28655195.92;28128332.26;29308215.19;944184.99;965218.91;996251.7;2929038.28;2688932.79;2811745.61;13014599.59;12303072.07;12648417.04;172866.27;49454.17;103843.94;-5990400.46;-4965424.25;-4825584.84;39725484.59;39169585.94;41042888.64
Gresik;81087650.17;81539976.7;85938408.37;947095.97;967294;1024472.57;3644487.43;3363602.02;3545601.98;33971788.88;32801755.69;34584605.42;4785496.23;2228341.07;3356893.03;14457085.01;13367588.93;16206088.49;138893603.7;134268558.4;144656069.9
Bangkalan;16702311.42;16435170.05;17041470.25;263543.9;265364.06;271345.87;2165842.28;1987593.8;2060994.25;8045991.17;7763188.26;8040364.08;431114.93;212226.85;331439.48;-2944598.49;-3373537.17;-2988906.77;24664205.21;23290005.86;24756707.15
Sampang;13690222.48;13629003.29;13963752.54;337161.96;332694.91;336251.71;2075065.16;1902588.23;1943826.71;5844156.2;5650686.1;5835061.09;5483.49;2669.09;4737.3;-2163357.07;-1675068.24;-1444782.99;19788732.21;19842573.38;20638846.36
Pamekasan;12155735.43;12121869.92;12510237.69;254282.87;251737.61;260756.38;2277115.84;2098905.67;2142955.42;5481369.07;5192692.18;5303643.43;112184.65;56094.71;92762.76;-3252185.03;-2927453.1;-2651134.69;17028502.84;16793846.98;17659220.99
Sumenep;23098773.41;23098222.18;24373035.5;305131.77;313624.91;324727.85;2718338.97;2566415.02;2626430.18;8538969.07;8388922.06;8732197.34;6822.58;1374.5;1823.22;-1369399.33;-1618316.52;-758057.04;33298636.46;32750242.14;35300157.05
Kota Kediri;22263862.76;22377107.44;23495874.33;267160.52;268724.88;281496.96;1824577.57;1600613.94;1673879.73;23033564.71;21841360.88;22024969.32;3330331.07;1360432.99;2614645.22;88525377;84957820.95;91376257.33;139244873.6;132406061.1;141467122.9
Kota Blitar;4610130;4548171.01;4753387.86;76078.23;78045.74;80167.18;1672282.82;1547622.72;1590134.81;1412283.61;1347085.82;1387024.55;2554.84;1552.41;2029.05;-981710.11;-814332.77;-699146.24;6791619.37;6708144.94;7113597.21
Kota Malang;51657042.11;49668544.71;51850952.81;364660.93;371897.54;422101.87;2489887.9;2306875.82;2405835.41;25587890.37;24656879.78;25197951.26;794567.69;280294.39;593289.1;-8129843.56;-5121303.72;-3852785.53;72764205.45;72163188.51;76617344.92
Kota Probolinggo;8242672.08;8268645.16;8636738.57;203200.5;207775.81;215949.83;1317218.41;1206407.93;1234328.03;2236571.28;2129618.17;2179212.75;29245.79;11303.98;14135.04;-679729.84;-749247.72;-580461.22;11349178.22;11074503.33;11699903.01
Kota Pasuruan;5732492.92;5585502.44;5902677.87;204062.06;209373.94;231401.09;1119186.73;1024875.35;1043559.09;1773215.36;1699383.11;1745989.65;2647.05;1334.97;1858.73;-543784.65;-473241.42;-434360.61;8287819.46;8047228.39;8491125.83
Kota Mojokerto;4721124.87;4640562.22;4846610.83;59547.93;60735.12;63026.04;1166741.4;1060615.21;1103129.25;2421753.8;2325805.86;2392008.09;675.62;248.82;318.27;-1568147.03;-1499909.52;-1469460.15;6801696.59;6588057.71;6935632.33
Kota Madiun;10064007.39;9898917.83;10413892.6;157904.39;161439.04;171443.1;1287032.95;1202049.75;1254044.79;2926827.4;2835301.77;2982672.65;371604.23;133888.57;243555.5;-700036.46;-711712.11;-630180.69;14107339.9;13519884.86;14435427.95
Kota Surabaya;345804899.3;340833465.7;347292279.9;4840907;4984363.69;5194343.47;27118221.92;22158828.9;23720430.63;168579066.2;157176091.8;160984276.3;7933633.95;2846332.08;5487532.11;26211800.72;26510375.26;47548253.35;580488529;554509457.4;590227115.8
Kota Batu;10580159.49;10177262.47;10988833.9;368028.74;375389.32;386682.14;1379978.31;1230093.99;1291819.59;5401968.26;5119692.46;5343208.81;764.32;464.54;527.1;-805907.93;-986104.01;-1169927.56;16924991.2;15916798.76;16841143.98
Pandeglang;18667182.42;18899912.25;19463657.13;512250.98;485723.17;495693.42;2394036.39;2246894.33;2443482.94;2092083.15;2125403.11;2255604.69;394.16;301.73;127.84;4265176.66;4612815.53;5211356.09;27931123.75;28371050.11;29869922.11
Lebak;20534455.71;20906737.04;21897047.65;538018.49;530150.42;545936.24;2359826.52;2251397.38;2379159.03;1672599.04;1708653.26;1837918.77;17;13.59;1.71;3620364.54;3658059.87;4170138.52;28725281.3;29055011.56;30830201.92
Tangerang;72998709.26;71693730.68;74952602.15;710429.81;679685.9;701768.54;5031644.99;4621839.02;5010012.15;35233021.19;35450044.41;37950875.49;4346.34;716.21;61.28;26111135.99;23285665.67;26668356.91;140089287.6;135731681.9;145283676.5
Serang;42974378.89;42279618.79;43993210.4;515493.6;469018.7;494786.58;2379894.89;2168002.73;2299447.12;28993943.18;29958902.99;31879421.91;647.51;301.51;197.18;2042036.99;1004879.93;1564201.23;76906395.06;75880724.65;80231264.41
Kota Tangerang;91238524.36;88958400.07;93263352.07;432217.16;415756.12;424298.59;3619648.56;3176017.69;3431339.45;53478565.39;53747134.81;58186086.06;6391.41;1595.08;520.31;22957099.39;-3276140.04;-5148739.69;171732446.3;143022763.7;150156856.8
Kota Cilegon;20958768.98;21081272.74;21942014.3;59902.46;59200.56;62656.67;1659661.09;1605996.83;1713564.48;44513834.15;45336261.62;48648156.6;28161.2;3303.59;4727.05;36710735.68;34645733.23;38123876.67;103931063.6;102731768.6;110494995.8
Kota Serang;21862336.74;22062411.59;22890673.27;112475.93;109326.61;112640.26;10724933.06;10086037.05;10579824.95;11431583.27;11650640.17;12184860.94;1181.15;321.01;78.88;-12529932.9;-12242641.46;-12264093.6;31602577.25;31666094.97;33503984.71
Kota Tangerang Selatan;59941437.72;59802008.12;62689014.79;175834.61;168655.1;178791.89;1437285.38;1293094.83;1369038.91;37549602.57;38169268.08;41362810.84;44781.61;7267.91;2874.61;-16379460.22;-16908822.51;-17536729.37;82769481.67;82531471.53;88065801.67
Jembrana;7239677.19;7159606.1;7343601.81;227402.26;224318.75;233994.25;1691036.04;1781212.85;1645200.6;3568849.12;3355998.28;3413466.35;57678.26;45344.57;49132.6;1352053.28;871133.33;825239.35;14136696.15;13437613.88;13510634.96
Tabanan;12671617.94;12658724.41;12846808.11;357524.27;349848.24;366676.63;2514224.3;2572544.7;2548920.29;4795551.29;4493778.29;4275619.84;31016.89;22849.01;25649.89;3425997.44;2159840.24;1957467.38;23795932.13;22257584.9;22021142.15
Badung;24356432.66;24368640.22;24636901.57;327838.02;321107.18;329607.66;4364592.18;4361345.45;4126122.67;22461077.06;19929397.16;18938834.47;185773.26;143684.88;159007.02;11140400.51;-98147.61;-3308393.21;62836113.71;49026027.29;44882080.18
Gianyar;14247210.75;14244119.36;14522128.72;268732.24;255376.13;266234.1;2220434.75;2195304;2096974.3;9953124.11;9307322.15;9451603.96;51236.03;37843.71;40438.2;1779538.78;-198244.22;-589152.24;28520276.65;25841721.14;25788227.04
Klungkung;4786620.35;4803247.9;4872890.51;135003.09;129242.85;137357.77;1442295.69;1472970.27;1502164.96;2803393.8;2556989.42;2624447.05;23842.24;18628.75;19652.6;-91651.06;-530405.4;-622079.98;9099504.1;8450673.79;8534432.93
Bangli;4127325.57;4190838.59;4276607.27;115550.8;114342.84;119181.97;1212781.98;1287330.48;1286158.78;2540438.46;2490443.63;2580037.26;22335.46;18051.65;19823.78;-1024789.82;-1384921.55;-1456250.68;6993642.45;6716085.63;6825558.37
Karangasem;9527144.38;9677846.41;9830094.16;315653.61;311521.13;324799.21;1674323.4;1766417.86;1697691.77;2458529.35;2305468.94;2360564.02;41759.01;33618.98;37747.91;3069470.29;2304901.53;2255727.79;17086880.04;16399774.86;16506624.87
Buleleng;17680739.12;17619705.12;17893467.28;623677.04;598462.4;636901.43;3491354.98;3582245.54;3408102.27;8297540.4;7829408.57;7793403.98;54709.33;46587.32;51003.54;5214294.78;3626312.5;3580409.79;35362315.65;33302721.44;33363288.29
Kota Denpasar;25855845.93;25212938.5;25581389.87;814211.04;795296.48;821092.73;7864038.22;8396252.2;8036774.04;19017842.31;16037899.49;16412764.87;129729.27;92427.28;103969.93;1774377.29;-927352.1;-1269364.55;55456044.06;49607461.84;49686626.87
Lombok Barat;11248743.5;11094912.6;11512467.1;304924;311285.97;322847.53;2255657.85;2326594.04;2382033.79;6039787.33;5533025.34;6014598.21;59860.49;60106.87;30068.79;-4456894.2;-4758660.08;-4854747.38;15452078.97;14567264.74;15407268.04
Lombok Tengah;12505642.56;12296654.42;12761563.91;211154.94;210003.69;214957.12;2348134.32;2417013.54;2474091.66;8135041.77;8307246.24;9560216.46;50806.17;51387.71;22404.12;-5403481.5;-6615681.7;-7346636.03;17847298.26;16666623.89;17686597.23
Lombok Timur;15182446.77;15097838.84;15631237.28;636888;623732.6;639789.05;3070565;3157175.91;3226851.39;7584439.6;7238847.84;7817827.09;74204.51;75061.05;75518.85;-6236401.79;-6173619.94;-6337551.92;20312142.09;20019036.31;21053671.75
Sumbawa;10462271.33;10176727.53;10544422.63;206479.35;204725.82;209679.84;1969402.16;2014723.76;2068183.37;6119470.23;5845998.83;6116496.68;94110.33;95632.04;45805.18;-4048448.08;-3891557.85;-3963190.69;14803285.32;14446250.14;15021397.01
Dompu;4876073.97;4799423.87;4959761.15;107559.6;109617.38;112823.04;1706902.91;1740463.74;1774121.37;2814461.36;2707541.31;2857583.99;29363.22;29753.79;15350;-2369688.17;-2322440.57;-2381065.96;7164672.91;7064359.52;7338573.6
Bima;8014822.11;7798944.91;8100183.6;179435.53;177905.17;182811.77;2197484.8;2247208.68;2300114.05;4669419.01;4495910.85;4666360.88;47851.46;48721.3;25890.74;-3478099.42;-3362280.33;-3418403.49;11630913.49;11406410.58;11856957.55
Sumbawa Barat;3524864.67;3477102.86;3616137.25;138030.09;135889.86;139295.9;1360262.28;1367304.88;1399467.09;5027268.59;5117386.27;5253791.11;386591.24;393711.37;69844.05;6994920.37;12272801.57;13279534.36;17431937.24;22764196.8;23758069.75
Lombok Utara;3644142.79;3507028.68;3601665.25;63727.62;64832.2;66082.86;1288196.53;1308602.2;1334145.77;1921672.64;1790838.23;1899594.19;14477.39;14508.92;14369.77;-2069571.1;-2136705.77;-2209257.16;4862645.87;4549104.46;4706600.68
Kota Mataram;11740012.45;11549647.68;12117205.86;264302.77;258706.06;267935.54;2902986.73;3030508.18;3122587.49;7588778.04;6827896.3;7416423.09;39243.26;39462.38;24588.28;-3057944.43;-3036612.93;-3257130.5;19477378.82;18669607.67;19691609.75
Kota Bima;2852748.58;2727356.98;2825019.01;88669.98;82230.01;84495.99;1447812.43;1456596.34;1454904.11;1633897.59;1473940.92;1570618.56;20667.76;20590.88;-2812.78;-1776341.48;-1627627.75;-1631610.03;4267454.87;4133087.39;4300614.86
Sumba Barat;1769427.83;1738608.46;1792974.49;76915.32;76003.59;78805.36;937046.45;846041.35;806799.22;859158.45;811780.59;880811.08;52253.56;57931.69;60210.45;-1360531.06;-1178829.46;-1202776.62;2334270.55;2351536.21;2416823.98
Sumba Timur;3654082.65;3601392.93;3717285.54;209550.39;208164.5;220980.39;1701200.89;1551330.26;1517926.38;2592045.9;2471787.19;2648439.55;63381.41;69522.71;72497.68;-1964083.7;-1647828.35;-1770630.22;6256177.54;6254369.23;6406499.31
Kupang;3963272.61;3923738.64;4041419.48;223800.24;219659.26;227399.69;1908440.6;1750026.35;1738485.04;2958227.53;2786778.59;3018395.61;3592.37;3981.09;4029.17;-1455211.14;-1046795.87;-1041113.65;7602122.2;7637388.05;7988615.34
Timor Tengah Selatan;5612919.64;5554302.58;5809823.79;156317.78;153425.92;161298.21;1629939.77;1468786.52;1415547.8;2758615.4;2599204.73;2785447.08;77236.16;84578.78;89964.51;-2315400.86;-1917537.47;-2018829.21;7919627.89;7942761.08;8243252.17
Timor Tengah Utara;3141188.78;3051914.43;3099332.31;157089.31;152615.1;159152.52;985200.77;887574.11;870189.16;2043731.22;1903347.67;2030744.58;66578.12;72893.64;75292.9;-2304883.54;-1986070.48;-2012013;4088904.66;4082274.46;4222698.47
Belu;3100712.83;3084349.85;3152000.29;90012.2;91070.28;93686.39;1242706.89;1108115.91;1093058.03;1894035.41;1808100.95;1899757.21;92614.36;101894.9;110268.73;-1937827.24;-1643824.7;-1649753.76;4482254.45;4549707.19;4699016.88
Alor;2283972.16;2260376.43;2325407.66;95624.61;95549.16;100256.35;1441915.89;1292114.39;1265674.8;1419382.43;1336034.79;1433072.03;26849.66;29038.48;29910.93;-2212702.56;-1960328.5;-1987357.31;3055042.2;3052784.74;3166964.46
Lembata;1405628.46;1377424.45;1411306.28;61472.1;59386.32;64347.07;951282.73;841746.37;837256.1;544433.77;512840.68;542847.44;9290.71;10468.41;10867.55;-1115301.13;-947593.32;-954475.85;1856806.64;1854272.91;1912148.58
Flores Timur;4068714.33;4049789.44;4104448.49;197044.46;193322.97;199200.74;1540604.14;1391216.87;1382587.78;1451471.6;1367413.92;1418042.24;17168.15;18859.29;20679.1;-2028934.04;-1751072.32;-1744688.94;5246068.64;5269530.16;5380269.41
Sikka;4059216.78;3928276.69;4027668.35;167152.48;160920.47;172905.76;1357630.95;1232896.9;1221981.04;2370004.07;2218994.12;2382474.42;28977.01;31764.49;32921.61;-2860988.73;-2460833.94;-2520433.29;5121992.55;5112018.75;5317517.89
Ende;4254628.08;4133422.54;4218098.6;167294.02;161589.87;172297.18;1495216.03;1379327.2;1335302.97;3376534.52;3107406.42;3381591.3;53661.86;58867.61;62661.33;-3242141.72;-2765403.29;-2855294.77;6105192.79;6075210.35;6314656.6
Ngada;2183660.54;2178394.91;2289779.83;106909.72;106026.32;111501.34;934724.96;844042.88;784070.82;951850.2;908940.26;983180.42;123365.52;136902.05;140643.22;-827491.58;-680651.36;-730847.11;3473019.37;3493655.06;3578328.53
Manggarai;3111159.99;3041939.6;3198217.92;179019.77;184634.89;206392.13;1425402.17;1307922.69;1302938.55;2163252.53;2014011.5;2152117.97;50592.81;54484.29;58328;-2252312.98;-1956785.42;-2107721.81;4677114.28;4646207.55;4810272.77
Rote Ndao;1920371.97;1885502.11;1929456.29;114156.41;112061.98;117316.28;986736.63;911315.15;909733.24;1061104.6;1001740.49;1082360.6;48731.14;53458.3;57029.76;-997117.06;-794643.62;-816638.84;3133983.68;3169434.41;3279257.33
Manggarai Barat;3192341.73;3147155.61;3222035.31;57111.31;58556.69;61548.5;1043792.09;969326.15;950913.88;2131837.47;2256530.67;2401310.86;26604.54;26724.86;27800.6;-2985307.44;-2938923.98;-3051973.56;3466379.69;3519370.01;3611635.58
Sumba Tengah;902206.52;885814.17;916885.3;44145.21;43275.64;45830.89;665899.74;611137.78;598915.88;521100.39;493050.3;533933.5;20488.6;22357.29;23220.59;-977206.17;-859776.36;-888387.7;1176634.28;1195858.81;1230398.45
Sumba Barat Daya;2826921.56;2817994.01;2987414.58;149573.02;149773.39;161720.3;1061556.38;935614.32;914091.98;1137231.98;1097690.19;1189216.15;18942.37;20913.09;22631.06;-1439527.41;-1252882.77;-1386958.95;3754697.9;3769102.22;3888115.13
Nagekeo;1724724.96;1695885.95;1741343.9;163580.84;158168.95;166801.03;1157681.9;1068743.84;1051745.78;758229.82;725679.87;785277.75;30816.36;33459.17;34659.57;-1593668.29;-1410032.77;-1432514.81;2241365.6;2271905.01;2347313.22
Manggarai Timur;2457999.71;2465244.71;2570494.86;46463.61;45701.08;49800.76;1098079.75;1008514.7;1025718.81;1253628.6;1194608.48;1289645.47;22304.21;25097.04;27976.79;-1665526.55;-1450400.84;-1550735.5;3212949.34;3288765.17;3412901.17
Sabu Raijua;828672.94;822473.93;859739.23;42574.4;42119.16;45278.98;463336.61;419943.68;415069.39;584597.65;564904.56;611892.47;0.07;0.09;0.09;-502447.62;-434926.05;-481044.37;1416734.04;1414515.37;1450935.79
Malaka;2273211.98;2232346.96;2333882.54;67189.95;64450.11;67719.51;1054613.25;966107.23;969743.7;1572461.56;1489810.19;1558861.58;31024.71;36395.76;37418.38;-2218351.01;-1956463.35;-2037727.63;2780150.45;2832646.9;2929898.08
Kota Kupang;17601082.38;16820249.26;17181635.39;975532.76;963078.44;1012427.22;5590747.14;5066843.23;4938674.12;17128368.03;15507948.97;16434878.77;137354.7;159383.78;165345.41;-17022134.32;-14604396.33;-15322731.7;24410950.69;23913107.35;24410229.22
Sambas;11129214.47;11265174.77;11818375.55;213753.61;225783.46;241195.32;1898718.55;1979991.99;2122360.85;5257329.35;5186619.97;5550735.57;222996.54;422767.05;399178.69;1807963.94;1589653.87;2161348.1;20529976.46;20669991.11;22293194.08
Bengkayang;5051346.12;5035371.99;5329216.06;154905.37;157770.26;168070.16;1205726.46;1166151.86;1231253.03;2698600.85;2630656.57;2845006.84;37006.43;15055.97;16957.35;-502582.28;-332272.69;-271975.61;8645002.95;8672733.96;9318527.83
Landak;5967802.06;6000592.61;6224351.6;137831.82;136004.9;143204.02;1596493.04;1601968.89;1672048.51;2720258.67;2668726.81;2781757.12;494610.16;627613.23;658578.72;-370091.12;-295721.28;134232.72;10546904.63;10739185.16;11614172.69
Mempawah;4858776.61;5038421.78;5270489.6;33384.99;33778.44;35070.31;1591719.07;1650743.68;1665249.28;2143325.64;2171069.05;2285065.82;31274.79;-1033.51;3918.53;-360326.47;-347693.11;-175279.7;8298154.64;8545286.33;9084513.84
Sanggau;11340347.86;11687005.26;12008852.19;227559.57;229107.55;242913.33;1959195.39;1970085.77;2036113.49;7350932.51;6926493.28;7057292.6;307148.23;-920833.29;-913420.79;-2026609.18;29508.21;1247023.55;19158574.37;19921366.78;21678774.37
Ketapang;12550124.87;12427763.93;12957399.73;208820.82;205093.28;214693.28;2332460.17;2317040.61;2382175.63;9701192.06;9023732.07;9294926.16;208836.28;-57527.23;-60714.69;2487279.29;4189800.69;6122835.81;27488713.49;28105903.35;30911315.92
Sintang;7875784.93;7888183.24;8098313.43;179858.78;181072.87;188022.84;1973266.64;1986229.02;2097444.26;5235800.12;5020540.48;5272683.94;306521.52;594268.98;728461.61;-889812.15;-959220.8;-635847.49;14681419.84;14711073.81;15749078.6
Kapuas Hulu;5739712.94;5729492.63;5830208.55;34546.73;34657.68;36482.27;1813004.95;1827863.19;1925026.56;3189632.72;3059964.71;3258559.5;202222.31;57815.35;172237.24;-773423.61;-435917.46;-150578.83;10205696.04;10273876.1;11071935.29
Sekadau;3571529.92;3691799.32;3801021.17;79942.71;81695.24;83289.63;980507.35;1029421.1;1082533.21;2034226.46;2018521.61;2121042.05;79596.84;74402.17;267037.58;-313514.37;-327054.34;-222233.7;6432288.91;6568785.1;7132689.94
Melawi;3158792.76;3151942.92;3314496.66;72009.04;74825.02;79281.78;1226540.81;1253977.88;1320066.64;1501995.24;1472047.25;1605058.38;123389.57;4652.46;5291.01;-938978.84;-725236.95;-697590.05;5143748.58;5232208.59;5626604.42
Kayong Utara;2327517.26;2333599.71;2434425.72;59698.17;60064.55;63733.03;862049.39;860308.4;922453.34;1228896.35;1187106.6;1301291.92;12153.81;10695.35;10191.17;-357192.76;-245019.33;-198003.94;4133122.22;4206755.27;4534091.24
