Mempawah;5807149.27;6143981.38;38084.1;41905.32;1627856.75;1813352.24;2461314.97;2830795.32;4548.57;210774.84;16666.2;-326801.6;9955619.85;10714007.49
Sanggau;12884907.25;13882303.01;268286.24;306281.59;2106267.7;2338225.03;7661602.7;8844634.65;248199.69;142620.22;677795.36;-984743.14;23847058.94;24529321.36
Ketapang;13841398.22;14282559.59;242780.21;269234.51;2265283.91;2524010.82;10068939.76;11371626.48;-106923.66;700471.84;8002508.56;6101258.77;34313987;35249162.02
Sintang;8677090.08;9432749.97;198738.08;229398.7;2110261.61;2370958.92;5583910.56;6465890.39;1260988.96;971055.01;-500584.89;-883195.31;17330404.4;18586857.69
Kapuas Hulu;6427409.98;7078959.5;40179.58;47452.98;1803193.22;2122946.55;3438307.68;3900334.57;577048.75;602755.57;-99038.37;-611585.18;12187100.86;13140864
Sekadau;4129736.3;4462981.61;91376.62;105994.59;1037518.43;1158193.7;2274036.04;2647603.51;477873.02;560672.28;-126414.65;-429110.66;7884125.76;8506335.03
Melawi;3681685.75;4018661.14;87243.32;97858.71;1355925.4;1497667.11;1753404.23;1942440.92;8548.92;-139209.99;-710266.77;-773019;6176540.85;6644398.89
Kayong Utara;2682686.17;2892042.26;70566.43;82322.56;954267.92;1070349.86;1402867.17;1613659.88;12367.13;189790.21;-142013.28;-472371.36;4980741.54;5375793.41
Kubu Raya;16362635.33;17684565.22;625421.16;719256.48;1769074.33;2001750.79;12267359.35;13649827.23;821672.24;1456168.2;3362622.23;2812230.85;35208784.64;38323798.78
Kota Pontianak;20181411.96;21242006.44;483623.83;516082.52;4427209.86;4889610.5;12675467.95;14629195.39;-779208.48;-241142.41;7331805.39;6849483.11;44320310.5;47885235.55
Kota Singkawang;5913915.27;6777238.85;352089.41;395972.88;1434963.4;1579604.23;4291868.14;4904013.9;-35139.26;35114.95;-35578.04;-792675.82;11922118.93;12899269
Kotawaringin Barat;7984864.66;8616495.47;262064.24;289538.09;1480964.28;1593833.15;10427739.75;11265363.38;22871.77;8661.35;6086559.29;6777766.48;26265063.99;28551657.91
Kotawaringin Timur;11405421.07;12049455.34;310429.8;344414.06;1897948.13;2139199.45;11832017.37;13032710.16;198706.19;4024.1;7713407.93;7372041.75;33357930.49;34941844.86
Kapuas;8552258;8994481.82;362299;413564.66;1786468;1891069.36;7371467.07;7866681.53;126897;-45863.7;4795546.56;4854483.93;22994935.62;23974417.6
Barito Selatan;3518165.21;3757281.27;304875;336184.48;1051492.68;1138510.38;3547342.53;4020000.9;170695.02;-21368.27;-460943.46;-749368.04;8131626.99;8481240.73
Barito Utara;4636921.93;5026120.05;236550.39;259986.1;1133672.95;1224347.74;4851159.9;5359811.29;146116.62;-25486.09;3293220.67;2333498;14297642.46;14178277.09
Sukamara;1534729.81;1660611.09;78938.54;87157.17;608736.9;651833.29;2065127.16;2254061.04;192.32;-31.95;1172263.41;1268485.07;5459988.14;5922115.7
Lamandau;2071371.95;2245163.1;49242.17;55189.89;753855.98;794338.3;2811511.69;3042246.82;41548.47;-3529.91;1588410.53;1385331.25;7315940.79;7518739.46
Seruyan;4233117.74;4566277.51;75299.67;85576.3;816972.19;895046.58;3903600.7;4447171.99;31149.29;-10106.64;1748572.24;1466094.67;10808711.83;11450060.4
Katingan;5160128.2;5635114.66;132482.15;148572.52;1588798.14;1759121.97;4242792.54;4724767.69;1824.4;-255.52;-1160432.37;-1511417.56;9965593.06;10755903.77
Pulang Pisau;2999039.67;3176240.24;69541.86;77659.01;1168272.52;1256898;2895561.24;3140934.69;-5829.9;-1065.3;-661826.74;-655661;6464758.66;6995005.64
Gunung Mas;3754521.45;4079226.47;135297.35;158369.24;1059658.99;1137491.44;3685134.52;3991705.37;178489.79;-34726.8;-677839.78;-712088.31;8135262.31;8619977.41
Barito Timur;3177948.63;3435229.87;68498.72;76960.93;1203889.32;1353250.85;3188372.98;3543451.48;140587.18;-22570.36;3168765.2;2518799.57;10948062.03;10905122.34
Murung Raya;3673554.92;3921204.27;64702.42;72618.79;1419094.47;1554409.91;3406588.71;3757698.38;108053.11;-20582.09;4326620.45;3163513.44;12998614.08;12448862.71
Kota Palangka Raya;9050721.45;9950220.56;552948.73;637062.38;6909863.1;7681148.94;7765710.37;8992441.18;264531.67;-36340.01;-2588900.57;-3049139.88;21954874.76;24175393.18
Tanah Laut;7472200.64;8131844.32;185719.51;211234.25;1544704.11;1669401.26;3506421.93;3853425.97;-41031.68;-57561.43;6354354.39;6357362.52;19022368.89;20165706.89
Kota Baru;7934551.8;8679801.29;171454.59;197713.4;2261934.64;2450527.37;5171836.54;5861135.34;-67072.85;45610.64;17793546.32;17711383.83;33266251.04;34946171.87
Banjar;13214047.45;14451142.06;191682.67;219765.81;2375666.27;2553344.03;6031452.44;6615760.11;-12509.51;-5942.45;-729114.61;-1199566.08;21071224.71;22634503.49
Barito Kuala;6878183.21;7537668.95;159966.93;181239.11;1403571.11;1501493.53;3041337.2;3371199.85;-30621.18;4447.2;-1584564.1;-2028569.75;9867873.16;10567478.89
Tapin;4519927.36;4966949.75;161912.72;184339.2;1511424.74;1634707.2;2133021.64;2348537.11;-3769.99;31339.55;4448738.57;4528303.96;12771255.04;13694176.77
Hulu Sungai Selatan;5551207.3;6106702.11;144036.65;166296.41;1446898.19;1610183.21;2246151.57;2486969.34;-21112.37;9652.88;-925176.52;-1214343.77;8442004.82;9165460.18
Hulu Sungai Tengah;6001181.06;6648703.44;148677.88;170710.75;1451664.8;1543075.31;2415093.91;2666748.02;-12425.03;-86330.62;-2056601.69;-2348871.92;7947590.92;8594034.98
Hulu Sungai Utara;5005459.79;5486353.73;142983.55;160628.43;1327858.69;1425569.35;1595154.38;1744623.7;-50.86;-12.11;-2400638.61;-2705337.19;5670766.95;6111825.92
Tabalong;6146343.86;6846598.86;145647.83;167581.92;1792346.68;1992174.74;3314917.27;3729933.52;-140043.09;-287380.77;17913080.2;18566353.31;29172292.76;31015261.58
Tanah Bumbu;7788883.13;8513172.82;153828.88;175381.15;1686982.03;1870280.22;3874506.76;4345104.23;-240872.52;-313209.62;18346657.1;19070667.39;31609985.38;33661396.19
Balangan;2949426.58;3236009.68;121534.89;139323.25;1179704.66;1315440.08;2809278.03;3088166.38;-29909.99;-27298.49;12817808.02;13124546.81;19847842.19;20876187.73
Kota Banjarmasin;23611462.43;26006032.69;250931.33;292334.9;4021138.79;4265040.35;10882401.57;11923964.21;-225869.99;-780904.56;-41692.32;342654.85;38498371.81;42049122.44
Kota Banjar Baru;5664601.46;6235982.75;224639.9;257035.35;2598339.04;2905559.48;4553488.43;4985228.2;-40551.21;-85818.9;-1214133.72;-969894.87;11786383.91;13328092.01
Paser;7257828.64;7989123.04;90010.42;98353.32;1865995.15;2476346.51;10300333.31;11672350.08;13959.82;19793.64;56734327.99;36961280.57;76262455.33;59217247.16
Kutai Barat;5181230.72;5592120.27;299698.89;330361.02;2450231.44;3157940.72;11775095.49;13600248.99;8097.43;7296.29;23695907.28;16648059.94;43410261.26;39336027.23
Kutai Kartanegara;21153840.61;22894706.03;634487.36;696756.93;5190140.07;7628676.38;73278645.65;85055221.71;23407.49;157275.58;140112068.6;88443527.91;240392589.8;204876164.5
Kutai Timur;9392886.55;10210644.06;347730.09;383969.81;2918661.35;4229344.46;29381605.16;33880012.35;82933.42;103901.33;168977667.1;119463651.7;211101483.7;168271523.7
Berau;5269850.17;5585418.44;404338.29;439771.38;1656311.51;2350490.74;8782076.82;9875035.05;4701.9;5432.05;44040878.36;33023869.5;60158157.05;51280017.17
Penajam Paser Utara;4509643.54;4919986.18;68119.07;74570.67;1375155.97;2167085;7184499.33;12459332.92;10028.16;14683.08;-18490.9;-2390050.83;13128955.18;17245607.03
Mahakam Ulu;774117.3;850125.54;30631.15;32579.98;401677.11;604290.83;915460.61;1065907.83;1776.07;8582.87;1045631.04;847680;3169293.29;3409167.05
Kota Balikpapan;29977207.72;32662305.11;659624.69;722571.04;3902891.36;5370273.75;48021884.94;53644805.45;70523.39;96337.07;44739402.29;50672896.49;127371534.4;143169188.9
Kota Samarinda;36529541.94;40323657;809669.84;895407.09;10945118.83;15867389.31;35336390.7;41887291.6;181123.66;150030.8;-448152.03;-9834327.5;83353692.94;89289448.3
Kota Bontang;6530465.3;7081680.55;349277.66;383680.4;1220540.69;1592731.06;8831619.5;9893314.41;12607.1;-7412.03;46163367.12;49161678.46;63107877.37;68105672.86
Malinau;2664589.05;2898786.95;130932.91;151107.31;1700936.87;1828770;4375169.66;4923027.21;89285.87;94807.61;8625680.1;8546160.09;17586594.45;18442659.18
Bulungan;3937548.08;4308956.3;156245.16;179500.8;2411208.54;2740184.1;11140531.51;12715946.71;28142.16;28863.54;6565124.88;5604244.88;24238800.33;25577696.33
Tana Tidung;524269.44;572805.97;86920;96405.42;770795.01;797536.63;2230030.71;2543957.48;38159;42817.5;4975554.45;4967615.61;8625728.61;9021138.62
Nunukan;4539911.57;4971361.73;98926.93;112241.06;1376325.17;1497181.51;6919412.34;7814679.03;37070.14;37636.26;27179047.02;28092750.36;40150693.17;42525849.95
Kota Tarakan;6203347.61;6760774.16;364127.35;412848.39;1667581.52;1782840.77;9251501.02;10301018.08;159523.59;164494.39;29841980.25;32657418.14;47488061.34;52079393.94
Bolaang Mongondow;4363145.34;4825888.48;92665.7;112045.04;1279444.44;1385902.61;2666818.88;2919313.06;360.84;379.28;1374307.99;1295887.3;9776743.18;10539415.77
Minahasa;8299237.93;9164263.79;997037;1179460.44;1496018.94;1577913.71;8403497.84;9140535.13;174.43;192.74;1173137.77;1065621.07;20369103.9;22127986.88
Kepulauan Sangihe;2622733.99;2888909.35;81409.33;98025.69;1069341.33;1132468.73;1497323.07;1666788.39;1813.17;2016.6;-49506.49;-133242.7;5223114.39;5654966.06
Kepulauan Talaud;1784955.79;1996342.22;50629.26;57444.31;696478.01;723064.59;835017.43;903781.78;1142.54;1279.12;-736968.55;-839305.49;2631254.5;2842606.54
Minahasa Selatan;4896130.43;5391469.8;386601.82;461956.06;1183686.44;1237802.43;3885649.94;4209531.65;1280.52;1355.64;173504.2;230579.02;10526853.35;11532694.61
Minahasa Utara;6887840;7583610.81;289162.02;339620.21;938183.62;980706.49;7645721.41;8180477.66;246.24;262.9;1464908.97;1642853.1;17226062.26;18727531.16
Bolaang Mongondow Utara;1445182.59;1565082;44849.32;53147.24;565215.19;589521.11;798534.46;874303.62;278.76;295.94;128156.73;180480.59;2982217.05;3262830.51
Siau Tagulandang Biaro;1763445.1;1908369.81;187070.54;217050.43;913569.25;954952.53;829050.86;895155.24;153.18;166.26;-836889.82;-861418.93;2856399.1;3114275.35
Minahasa Tenggara;3274306.07;3654084.78;189670.62;230395.75;692776.66;715252.11;2742599.45;2949755.36;90.39;94.43;-752058.41;-829605.42;6147384.78;6719977
Bolaang Mongondow Selatan;1242244.99;1360168.23;30340.14;36382.44;380636.79;400177.7;626707.15;655202.07;29.33;32.45;223557.24;274295.68;2503515.64;2726258.58
Bolaang Mongondow Timur;1726064.37;1908007.41;34328.41;40739.56;616813.67;673448.7;677015.81;747033.89;263.79;286.78;478455.12;439136.17;3532941.18;3808652.51
Kota Manado;17426426.89;19566644.67;685903.27;814796.08;4420323.33;4630452.2;15223752.3;16043471.62;215.56;241.78;6163815.2;7500196.12;43920436.56;48555802.48
Kota Bitung;7485106.65;8421255.11;268969.04;322743.62;1536180.44;1697625.84;5595030.14;5947993.75;2796.78;2940.85;5732176.74;6281150.56;20620259.81;22673709.73
Kota Tomohon;2640380.3;2954192.99;66953.5;79773.63;780756.46;847688.66;2818420.09;2975605.08;1094.32;1136.24;-1273259.44;-1410703.42;5034345.22;5447693.18
Kota Kotamobagu;2698915.19;3010686.69;73939.83;87456.6;733865.27;772838.68;1284125.84;1436856.13;330.07;339.11;-378518.55;-509429.61;4412657.65;4798747.6
Banggai Kepulauan;2841866.37;3046083.59;45416.02;51473.22;703771.31;732021.59;706137.67;744937.9;314.7;285.43;271284.97;350729.05;4568791.04;4925530.78
Banggai;12371469.96;13372500.65;567337.55;649682.68;3212147.98;3337943.59;8708113.29;9162010.71;238067.84;231946.62;15668997.87;11293879.15;40766134.49;38047963.4
Morowali;6486829.74;6952355.24;149502.47;169625.6;865793.15;911107.25;66841495.83;69778911.27;522428.46;254840.12;71906418.78;79979595.42;146772468.4;158046434.9
Poso;6226459.81;6857208.99;185846.2;209781.35;2107347.93;2226674.5;4953332.65;5290836.27;62401.85;61037.37;-2644036.68;-2934014.23;10891351.76;11711524.25
Donggala;7489134;8198104.7;200586;227254.86;1776956;1866065.88;4965494;5182068.44;152039.78;282693.89;-803358.95;-700662.6;13780850.83;15055525.17
Toli-Toli;5290343.41;5803631.52;118058.41;131788.99;1442184.88;1528579.99;3294131.83;3493428.47;179918.86;136496.77;-627372.52;-724998.69;9697264.87;10368927.05
Buol;3691833.61;4047682.26;80945.33;89739.1;1159958.46;1200482.19;2412998.2;2556941.43;9257.75;8878.93;-642355.66;-720132.81;6712637.69;7183591.1
Parigi Moutong;12088807.81;13300385.37;1147670.84;1295336.38;2351858.03;2514106.94;10246909.74;10603101.05;26805.83;32691.28;-5800555.62;-6093486.03;20061496.63;21652134.99
Tojo Una-Una;3564536.74;3951365.41;103082.52;117528.87;1347759.14;1385795.97;1778819.61;1828362.09;27516.05;34480.65;-445223.49;-505117.03;6376490.57;6812415.96
Sigi;6048475.77;6557707.67;283203.75;306583.57;1564656.16;1651078.56;4872310.23;5341086.6;13222.26;15302.95;-2182330.05;-2499118.61;10599538.12;11372640.74
Banggai Laut;2109919.99;2241295.56;26853.43;30400.64;505665.88;543230.69;355540.99;375714.69;89592.14;120756.85;-284012.12;-293964.69;2803560.31;3017433.74
Morowali Utara;5877736.59;6271288.68;111851.76;122786.32;1064592.53;1138920.05;17071185.64;17596468.71;169620.8;119226.38;-3213449.02;1185018.85;21081538.3;26433708.99
Kota Palu;16427276.34;18113000.59;968209.49;1103664.22;3954026.18;4212808.82;13613694.51;14706932.37;230586.03;167429.28;-6748648.93;-7516593.04;28445143.62;30787242.24
Kepulauan Selayar;3797582.96;4173887.2;90342.92;103033.4;1066325.96;1097181.77;3309728.15;3533501.85;14626.12;-3494.19;-798136.23;-917865.49;7480469.86;7986244.54
Bulukumba;10637758.26;11323342.33;208020.12;231552.33;1798191.46;1815783.21;4786090.45;5402242.14;20910.93;15796.63;-217659.99;81841.94;17233311.24;18870558.58
Bantaeng;5759505.59;6320179.57;212272.59;235726.24;1269880.67;1260863.83;5794570.12;6367377.36;39974.71;43633.24;-912059.19;-1473879.23;12164144.5;12753901.01
Jeneponto;7935760.2;8415432.63;291493.31;330627.38;1460343.62;1387387.31;4511302.58;4734828.99;15093.74;-5499.37;-2434168.32;-2711119.63;11779825.13;12151657.3
Takalar;7463602.68;8086723.31;214080.04;239022.79;1447380.99;1436220.5;2643144.09;2854311.16;198699.57;-9633.76;290146.21;261735.87;12257053.58;12868379.87
Gowa;15346160.66;16942844.58;480437.06;566789.76;2597605.37;2616500.64;7962656.42;8602000.45;26107.98;-19014.01;-801114.48;-255815.22;25611853.02;28453306.2
Sinjai;7308342.13;8043996.17;153631.59;176623.31;1235433.34;1346989.87;5148220.37;5711704.33;10034.68;8711.14;-325292.82;-497051.91;13530369.3;14790972.92
Maros;12715083.63;13761720.23;360286.31;412782.54;1818050.65;1791371.56;6498136.87;6820270.07;14730.53;-9269.08;2138015.32;3612094.92;23544303.31;26388970.24
Pangkajene dan Kepulauan;12810458.74;14076466.26;351344.59;379814.94;1509085.21;1629851.54;4975939.13;5346416.22;109086.83;16576.03;10725942.84;11218058.81;30481857.34;32667183.8
Barru;5298780.51;5651804.18;59348.35;68298.4;1059832.59;1118157.69;4124705.13;4461547.16;20104.84;-2996.89;-1684404.78;-1869701.53;8878366.64;9427109.01
Bone;24280839.09;26465137.89;475217.41;578855.96;4004112.89;4133639.59;15225430.69;16183124.43;12519.29;-73910.2;-357275.38;-351676.86;43640843.99;46935170.81
Soppeng;7167122.81;7908606.88;182382.92;212423.15;1243156.32;1268465.11;5595583.99;6015644.64;26107.87;-3473.94;-472517.81;-492332.48;13741836.11;14909333.36
Wajo;15021263.02;16021750.45;322259.15;358637.7;1466280.3;1489948.14;6915595.76;7141986.03;156759.81;-143528.74;470620.88;-280221.24;24352778.91;24588572.35
Sidenreng Rappang;9517539.24;10503246.94;302121.17;342805.54;1479708.26;1405970.85;6670587.49;7081805.8;-1154.55;-21075.58;-1269806.41;-1108725.82;16698995.21;18204027.73
Pinrang;13520859.63;14719570.14;207478.6;242904.96;1735539.74;1808966.69;8375759.19;8939252.78;187123.79;-17294.07;-261614.69;-546911.13;23765146.26;25146489.36
Enrekang;5193818.99;5711895.92;113653.41;132505.06;1290347.72;1310170.58;3350252.07;3656763.31;58212.78;46848.89;-980976.75;-1205884.48;9025308.21;9652299.28
Luwu;10836694.26;11543237.9;203185.05;227799.43;1574867;1707988.12;7048956.51;8167961.39;433207.03;-89923.33;-115937.66;198580.03;19980972.19;21755643.55
Tana Toraja;5281889.57;5690682.85;168657.64;202662.92;1217797.47;1250481.19;2810941.16;3041374.47;6461.1;-1361.36;-728305.32;-810730.81;8757441.62;9373109.27
Luwu Utara;9117939.09;9824542.73;184548.82;207689.44;1559350.74;1452555.81;4754097.95;5286776.67;3043.24;2876.13;431763.58;1066062.56;16050743.43;17840503.34
Luwu Timur;10847477.33;11945290.25;272908.86;316338.45;1233349.23;1364706.82;7804713.23;8678915.43;-50154.54;52029.16;8302111.71;8338668.32;28410405.82;30695948.43
Toraja Utara;6511029.68;7015338.18;319348.49;351651.63;1528912.1;1470230.6;4019763;4244518.7;175595.4;-3027.9;-1243342.83;-770947.97;11311305.84;12307763.25
Kota Makasar;103621568.1;113504960.6;3687209.83;4058924.85;16392855.07;17644449.45;99426442.26;105805700.5;280424.6;-63307.47;-14472707.59;-14047938.99;208935792.3;226902788.9
Kota Parepare;4581752.36;5013442.95;52724.88;58883.41;1216616.66;1300173.24;3449273.55;3729216.99;5947.73;5348.71;-609038.09;-795461.3;8697277.09;9311604
Kota Palopo;5410633.65;5963033.18;142114.7;162584.6;1362565.4;1307614.52;3913041.8;4246739.4;4354.89;3858.81;-1064815.58;-1184005.04;9767894.85;10499825.47
Buton;2401131.9;2655918.96;57577.61;64835.06;609603.67;652131.68;1563312.54;1645503.63;1402.79;120328.31;-41082.87;-76061.4;4591945.64;5062656.23
Muna;5152793.77;5665725.6;85277.19;97855.31;1359900.29;1470736.89;2808810.77;2908365.42;283307.8;428084.37;-1428699.49;-1757076.45;8261390.33;8813691.13
Konawe;6264425.06;6910573.06;125734.73;142223.89;1410945.45;1525341.1;3526715.7;3746830.09;3077.14;161944.55;2938649.39;5808496.34;14269547.47;18295409.02
Kolaka;7169794.26;7841001.63;182552.17;202475.15;1142091.5;1203888.04;13803186.36;14873812.76;4392.25;141156.29;9095181.77;11421877.1;31397198.32;35684210.97
Konawe Selatan;7786917.9;8722849.06;217100.79;242099.82;1441028.62;1624379.35;4999174.1;5655502.22;44497.64;237620.31;47782.39;-29982.24;14536501.44;16452468.51
Bombana;3832979.78;4209382.26;94601.8;103419.66;784457.48;830871.26;2425338.31;2565230.5;53694.51;137045.11;589223.93;711418.23;7780295.81;8557367.03
Wakatobi;2430815;2719560.06;85471.73;97648.37;1042322.96;1154464.35;1512373.7;1697448.75;242711.58;272583.05;-72867.35;-173603.23;5240827.63;5768101.36
Kolaka Utara;4475021.23;4787464.17;83257.09;89076.24;773170.65;805655.21;3954117.74;4261187.31;18323.7;130802.26;792107.62;1152751.22;10095998.03;11226936.42
Buton Utara;1619056;1789128.17;30289.88;33741.55;687232.58;731659.97;1507721.19;1588248.55;8126;108400.91;-50848.01;-201923.06;3801577.64;4049256.08
Konawe Utara;1641061.09;1801036.9;63521.54;71018.5;562782.25;602458.77;1263924.9;1373751.69;1526.08;110778.65;1266432.25;1300742.7;4799248.1;5259787.2
Kolaka Timur;3364377;3720747.28;43062.1;48683.66;494403.99;559369.24;1941433.73;2075625.49;47280.9;81283.93;-616878.07;-860306.02;5273679.65;5625403.57
Konawe Kepulauan;847417.14;925755.09;18687.37;20617.32;475932.69;529413.61;508325.09;543448.37;1486.7;46352.08;-272403.35;-348186.47;1579445.65;1717400
Muna Barat;2609332.58;2866795.94;36837.12;41887.3;453688.32;497722.18;1382146.24;1548053.28;48539.66;133943.52;-1460543.07;-1701416.49;3070000.85;3386985.73
Buton Tengah;1619673.49;1793276.12;31279.96;35073.8;343021.36;386823.67;1102451.96;1204486.7;1071;112513.16;-303343.8;-506217.61;2794153.98;3025955.83
Buton Selatan;1882348.5;2073364.91;37508.63;41495.45;405466.09;434594.21;1278274.66;1371361.83;1348.4;96572.69;-290844.01;-424216.62;3314102.26;3593172.48
Kota Kendari;14237772.14;15874561.24;241365.25;279677.79;6580617.93;7166737.73;10693960.55;11426245.89;-38614.36;521190.91;-5259154.31;-7008314.53;26455947.2;28260099.03
Kota Baubau;6054248.1;6749241.73;111840.9;124977.89;1441437.38;1625296.15;4872509.48;5176589.25;493799.19;497744.54;-2262445.11;-2652012.57;10711389.94;11521837
Boalemo;3739252.54;4075391.63;34137.59;37293.01;1097309.95;1134486;1163701.13;1250596.73;122189.76;131733.86;-44133.56;-42863.56;6112457.41;6586637.68
Gorontalo;9333519.36;10130800.29;121896;133841.06;2005297.99;2062046.14;4861677.34;5268838.86;166124.81;179226.84;-1599186.1;-1686998.11;14889329.4;16087755.07
Pohuwato;4239552.59;4525525.52;42582.76;45101.42;1068346.61;1103877.11;1449267.88;1543657;117185.53;124531.84;617079.49;767998.42;7534014.85;8110691.31
Bone Bolango;3228319.04;3506753.71;31739.36;34679.63;1287086.96;1330573.51;1376256.81;1479249.21;100821.46;108537.21;-744935.65;-761009.64;5279287.98;5698783.63
Gorontalo Utara;2331621.51;2500920.28;59576.71;64831.08;722091.74;745794.84;1144028.55;1221808.44;47993.45;50694.17;-451478.73;-438897.23;3853833.24;4145151.58
Kota Gorontalo;6445811.1;7010930.12;60199.42;67525.23;2858441.01;2952223.24;3194317.23;3433904.48;130390.26;139925.09;-2932520.74;-3068578.67;9756638.27;10535929.5
Majene;3542471.61;3711460.34;61579.08;72208.15;1175886.59;1241774.84;1423546.16;1521783.37;-43695.01;-55117.33;-623058.94;-523385.68;5536729.49;5968723.69
Polewali Mandar;9392258.61;9865615.61;80066.22;89927.75;1761434.3;1850877.78;3738701.64;3981417.82;355079.71;361287.25;-484714.8;-146356.62;14842825.68;16002769.61
Mamasa;2442368.66;2527842.75;60186.24;68398.29;819980.67;778288.25;946459.22;987779.39;-80150.08;87028.45;-900541.18;-974958.29;3288303.53;3474378.84
Mamuju;6664073.81;7101007.76;95156.59;113037.88;3255882.3;3432139.77;4070527.75;4384851.09;-86047.71;184132.17;-621589.42;-835661.2;13378003.33;14379507.47
Mamuju Utara;3341677.97;3597788.85;51576.55;61169.88;766299.4;843330.98;3771839.45;4054549.5;528122.19;-33258.7;4725747.67;5862597.63;13185263.23;14386178.14
Mamuju Tengah;2247650.92;2359040.31;41994.79;49570.41;473850.53;495830.47;916152.07;1010689.99;165044.86;144720.35;-30914.96;5946.84;3813778.22;4065798.38
Maluku Tenggara Barat;2545740.98;2692183.6;133052.5;146903.91;1108260.8;1127779.41;1640971.21;1673922.41;37660.92;37650.22;-2312466.87;-2285148.22;3153219.54;3393291.33
Maluku Tenggara;2339172.59;2527400.56;96524.93;105675.85;1177876.56;1201420.64;1370466.33;1405269.87;29819.01;29898.65;-1228913.2;-1159068.52;3784946.24;4110597.05
Maluku Tengah;8321677.34;9000062.23;290461.65;319018.15;2298905.52;2335346.39;2403185.99;2406724.11;32136.06;31941.9;-3360579.08;-3330562.09;9985787.48;10762530.7
Buru;2330947.5;2508213.68;82299.81;89299.47;1023792.36;1060592.96;1153805.35;1166131.65;20983.89;21384.89;-1846556.32;-1868431.53;2765272.59;2977191.13
Kepulauan Aru;1932603.7;2093915.75;89607.91;98569.7;925825.34;941767.59;1237388.47;1272319.81;14650.52;14910.07;-155729.58;14872.11;4044346.36;4436355.02
Seram Bagian Barat;2670732.01;2864820.72;91497.37;99829.23;1412767.31;1433501.76;1723714.44;1768693.92;34578.91;34701.88;-2432757.29;-2414002.54;3500532.74;3787544.96
Seram Bagian Timur;1958452.06;2087625.79;54736.21;60139.34;1329622.72;1367560.59;1255428.3;1271301.66;19878.99;19929.21;-979975.53;-1297203.51;3638142.75;3509353.08
Maluku Barat Daya;1193987.92;1268801.09;31748.4;34847.77;790330.56;808171.67;776592.96;799907.57;14940.33;15109.53;-543633.08;-58534.86;2263967.09;2868302.76
Buru Selatan;1397698.4;1518049.73;55697.84;61324.79;869817.21;891326.64;823760.27;837788.5;24853.62;25231.17;-1539524.82;-1567531.16;1632302.51;1766189.67
Kota Ambon;11387870;12254004.11;407858.33;447432.92;4030271.31;4109604.39;3746929.04;3855232.58;29145.76;29255.24;-2427033.49;-2164824.58;17175040.94;18530704.66
Kota Tual;1909007.31;2061994.36;60546.9;66178.81;853109.89;869066.65;948235.91;976672.44;23722.71;23814.82;-885605.23;-795316.67;2909017.51;3202410.4
Halmahera Barat;1623527.74;1760087.93;111675.95;122662.91;684244.32;737269.8;366912.04;274721.89;1638.99;-1503.52;-258549.72;-231256.92;2529449.32;2661982.09
Halmahera Tengah;977786.15;1087623.79;37443.08;42371.23;901356.94;1116953.93;28505130.67;19714527.21;376460.25;-276178.84;-9495734.59;6673047.33;21302442.51;28358344.64
Kepulauan Sula;1629132.48;1785964.63;20641.9;23556.04;751942.98;756136.8;653070.02;888729.11;1325.52;824.65;-181085.61;-410666.44;2875027.29;3044544.8
Halmahera Selatan;4015129.58;4325226.9;48764.53;54306.32;1129461.04;1216189.82;8364410.2;7776806.77;-323390.09;-2585.48;1091370.62;4357424.37;14325745.87;17727368.7
Halmahera Utara;3429583.83;3747466.41;79148.47;86467.03;1468936.99;1457410.28;2150151.3;1536131.38;16062.46;-38614.89;-655302.59;-46506.4;6488580.47;6742353.8
Halmahera Timur;1734821.98;1871703.4;96672.96;110591.25;1030344.24;1262755.39;1461462.13;2230534.52;126.99;-4847.62;-139284.77;-230015.26;4184143.52;5240721.68
Pulau Morotai;928172.99;1014085.69;8736.86;9284.19;385003.69;358561.46;766028.27;625010.16;1817.77;-7.27;-337566.71;-153302.83;1752192.86;1853631.4
Pulau Taliabu;739226.92;809945.9;2515.19;2942.93;201497.9;221406.05;275631.4;295135.58;-60345.52;1078.88;712818.34;606284.78;1871344.24;1936794.1
Kota Ternate;7932619.53;8640447.34;144948.07;164219.66;3652742.56;4190497.3;2995587.46;4090876.57;75645.11;-16859.14;-2487534.1;-3394309.19;12314008.64;13674872.54
Kota Tidore Kepulauan;1803491;1941289.55;53094.76;60445.71;2724243.61;2992879.38;1001756.04;869726.4;1946.15;1242.82;-2287968.14;-2354117.54;3296563.42;3511466.33
Fakfak;3176233.74;3308037.06;87397.57;104782.44;1921321.51;2035467.91;1923824.5;1941734;-93456.89;203418.28;-1424805.34;-1781979.27;5590515.08;5811460.42
Kaimana;1209261.91;1296980.29;60411.87;69531.7;1215972.46;1302814.51;761330.39;764086.35;-38160.2;-67415.46;-468105.16;-452016.36;2740711.27;2913981.04
Teluk Wondama;565998.9;607185.14;33871.1;40360.9;794692;866586.06;520755.2;529759.73;33234.66;575826.46;-285282.29;-866447.02;1663269.57;1753271.27
Teluk Bintuni;1398883.12;1560893.19;60667.87;71103.43;1681006.07;2052729.57;3284105.91;2859372.07;-278464.87;186722.49;28788799.02;32806481.98;34934997.12;39537302.73
Manokwari;5051466.68;5236339.75;224443.11;248801.88;2794524.9;3317999.56;4057565.05;2827641.34;136300.67;-159116.34;-1981953.27;-682379.83;10282347.14;10789286.36
